work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,company_location,company_size
2023,MI,FT,Data_Analyst,80000,USD,80000,US,M
2023,MI,FT,Data_Analyst,150000,USD,150000,US,M
2023,MI,FT,Data_Analyst,100000,USD,100000,US,M
2023,MI,FT,Data_Engineer,150000,USD,150000,US,M
2023,MI,FT,Data_Engineer,130000,USD,130000,US,M
2023,MI,FT,Applied_Data_Scientist,80000,USD,80000,KE,S
2023,MI,FT,Data_Analytics_Lead,1440000,INR,17509,SG,M
2023,MI,FT,Data_Scientist,50000,EUR,53654,RO,L
2023,MI,FT,Data_Engineer,120000,USD,120000,US,M
2023,MI,FT,Data_Engineer,95000,USD,95000,US,M
2023,MI,FT,Data_Analyst,120000,USD,120000,US,M
2023,MI,FT,Data_Analyst,100000,USD,100000,US,M
2023,MI,FT,Data_Scientist,183310,USD,183310,US,M
2023,MI,FT,Data_Scientist,183310,USD,183310,US,M
2023,MI,FT,Data_Scientist,840000,THB,24740,TH,L
2023,MI,FT,Data_Analyst,135000,USD,135000,US,M
2023,MI,FT,Data_Analyst,105500,USD,105500,US,M
2023,MI,FT,Data_Analyst,65000,GBP,78990,GB,M
2023,MI,FT,Data_Analyst,36050,GBP,43809,GB,M
2023,MI,FT,Data_Engineer,120000,USD,120000,US,M
2023,MI,FT,Data_Engineer,95000,USD,95000,US,M
2023,MI,FT,Machine_Learning_Engineer,145000,USD,145000,US,M
2023,MI,FT,Machine_Learning_Engineer,87000,USD,87000,US,M
2023,MI,FT,Data_Engineer,95000,USD,95000,ES,M
2023,MI,FT,Data_Engineer,80000,USD,80000,ES,M
2023,MI,FT,Data_Analyst,116000,USD,116000,US,M
2023,MI,FT,Data_Analyst,72000,USD,72000,US,M
2023,MI,FT,Data_Engineer,105000,USD,105000,US,M
2023,MI,FT,Data_Engineer,70000,USD,70000,US,M
2023,MI,FT,Data_Analyst,120000,USD,120000,US,M
2023,MI,FT,Data_Analyst,80000,USD,80000,US,M
2023,MI,FT,Machine_Learning_Engineer,219000,USD,219000,US,L
2023,MI,FT,Data_Analyst,150000,USD,150000,US,M
2023,MI,FT,Data_Analyst,100000,USD,100000,US,M
2023,MI,FT,Machine_Learning_Engineer,175000,USD,175000,US,M
2023,MI,FT,Machine_Learning_Engineer,140000,USD,140000,US,M
2023,MI,FT,Data_Scientist,187500,USD,187500,US,M
2023,MI,FT,Data_Scientist,165000,USD,165000,US,M
2023,MI,FT,Machine_Learning_Research_Engineer,60000,GBP,72914,GB,L
2023,MI,FT,Machine_Learning_Engineer,89700,GBP,109006,GB,M
2023,MI,FT,Machine_Learning_Engineer,55250,GBP,67141,GB,M
2023,MI,FT,Research_Engineer,120000,USD,120000,US,M
2023,MI,FT,Research_Engineer,100000,USD,100000,US,M
2023,MI,FT,Data_Engineer,120000,USD,120000,US,M
2023,MI,FT,Data_Engineer,100000,USD,100000,US,M
2023,MI,FT,Data_Scientist,120000,USD,120000,US,M
2023,MI,FT,Data_Scientist,105000,USD,105000,US,M
2023,MI,FT,Machine_Learning_Engineer,62000,GBP,75344,GB,M
2023,MI,FT,Machine_Learning_Engineer,52000,GBP,63192,GB,M
2023,MI,FT,Machine_Learning_Engineer,48000,GBP,58331,GB,M
2023,MI,FT,Machine_Learning_Engineer,38000,GBP,46178,GB,M
2023,MI,FT,Data_Analyst,150000,USD,150000,US,M
2023,MI,FT,Data_Analyst,100000,USD,100000,US,M
2023,MI,FT,Data_Scientist,130000,USD,130000,US,M
2023,MI,FT,Data_Scientist,90000,USD,90000,US,M
2023,SE,FT,Principal_Data_Scientist,80000,EUR,85847,ES,L
2023,SE,FT,Data_Scientist,175000,USD,175000,CA,M
2023,SE,FT,Data_Scientist,120000,USD,120000,CA,M
2023,SE,FT,Applied_Scientist,222200,USD,222200,US,L
2023,SE,FT,Applied_Scientist,136000,USD,136000,US,L
2023,SE,FT,Data_Scientist,219000,USD,219000,CA,M
2023,SE,FT,Data_Scientist,141000,USD,141000,CA,M
2023,SE,FT,Data_Scientist,147100,USD,147100,US,M
2023,SE,FT,Data_Scientist,90700,USD,90700,US,M
2023,SE,FT,Data_Analyst,130000,USD,130000,US,M
2023,SE,FT,Data_Analyst,100000,USD,100000,US,M
2023,SE,FT,Data_Modeler,147100,USD,147100,US,M
2023,SE,FT,Data_Modeler,90700,USD,90700,US,M
2023,SE,FT,Data_Scientist,170000,USD,170000,US,M
2023,SE,FT,Data_Scientist,150000,USD,150000,US,M
2023,SE,FT,Research_Engineer,275000,USD,275000,DE,M
2023,SE,FT,Research_Engineer,174000,USD,174000,DE,M
2023,SE,FT,Analytics_Engineer,230000,USD,230000,GB,M
2023,SE,FT,Analytics_Engineer,143200,USD,143200,GB,M
2023,SE,FT,Business_Intelligence_Engineer,225000,USD,225000,US,M
2023,SE,FT,Business_Intelligence_Engineer,156400,USD,156400,US,M
2023,SE,FT,Machine_Learning_Engineer,200000,USD,200000,US,M
2023,SE,FT,Machine_Learning_Engineer,130000,USD,130000,US,M
2023,SE,FT,Data_Strategist,90000,USD,90000,CA,M
2023,SE,FT,Data_Strategist,72000,USD,72000,CA,M
2023,SE,FT,Data_Engineer,253200,USD,253200,US,M
2023,SE,FT,Data_Engineer,90700,USD,90700,US,M
2023,SE,FT,Computer_Vision_Engineer,342810,USD,342810,US,M
2023,SE,FT,Computer_Vision_Engineer,184590,USD,184590,US,M
2023,SE,FT,Data_Engineer,270703,USD,270703,US,M
2023,SE,FT,Data_Engineer,221484,USD,221484,US,M
2023,SE,FT,Data_Scientist,212750,USD,212750,US,M
2023,SE,FT,Data_Scientist,185000,USD,185000,US,M
2023,SE,FT,Data_Scientist,262000,USD,262000,US,M
2023,SE,FT,Data_Scientist,245000,USD,245000,US,M
2023,SE,FT,Data_Scientist,275300,USD,275300,US,M
2023,SE,FT,Data_Scientist,183500,USD,183500,US,M
2023,SE,FT,Data_Scientist,218500,USD,218500,US,M
2023,SE,FT,Data_Scientist,199098,USD,199098,US,M
2023,SE,FT,Data_Engineer,203300,USD,203300,US,M
2023,SE,FT,Data_Engineer,123600,USD,123600,US,M
2023,SE,FT,Research_Engineer,189110,USD,189110,US,M
2023,SE,FT,Research_Engineer,139000,USD,139000,US,M
2023,SE,FT,Data_Engineer,231500,USD,231500,US,M
2023,SE,FT,Data_Engineer,166000,USD,166000,US,M
2023,SE,FT,Data_Scientist,172500,USD,172500,US,M
2023,SE,FT,Data_Scientist,110500,USD,110500,US,M
2023,SE,FT,Data_Engineer,238000,USD,238000,US,M
2023,SE,FT,Data_Engineer,176000,USD,176000,US,M
2023,SE,FT,Data_Engineer,237000,USD,237000,US,M
2023,SE,FT,Data_Engineer,201450,USD,201450,US,M
2023,SE,FT,Applied_Scientist,309400,USD,309400,US,L
2023,SE,FT,Applied_Scientist,159100,USD,159100,US,L
2023,SE,FT,Data_Engineer,115000,USD,115000,US,M
2023,SE,FT,Data_Engineer,81500,USD,81500,US,M
2023,SE,FT,Data_Scientist,237000,USD,237000,US,M
2023,SE,FT,Data_Scientist,201450,USD,201450,US,M
2023,SE,FT,Computer_Vision_Engineer,280000,USD,280000,US,M
2023,SE,FT,Computer_Vision_Engineer,210000,USD,210000,US,M
2023,SE,FT,Data_Architect,280100,USD,280100,US,M
2023,SE,FT,Data_Architect,168100,USD,168100,US,M
2023,SE,FT,Data_Engineer,193500,USD,193500,US,M
2023,SE,FT,Data_Engineer,139000,USD,139000,US,M
2023,SE,FT,Machine_Learning_Engineer,150000,USD,150000,US,M
2023,SE,FT,Business_Intelligence_Engineer,185900,USD,185900,US,M
2023,SE,FT,Business_Intelligence_Engineer,129300,USD,129300,US,M
2023,SE,FT,Data_Engineer,225000,USD,225000,US,M
2023,SE,FT,Data_Engineer,175000,USD,175000,US,M
2023,SE,FT,Data_Engineer,185000,USD,185000,US,M
2023,SE,FT,Data_Engineer,140000,USD,140000,US,M
2023,SE,FT,Data_Scientist,45000,EUR,48289,ES,M
2023,SE,FT,Data_Scientist,36000,EUR,38631,ES,M
2023,SE,FT,Data_Scientist,105000,USD,105000,US,M
2023,SE,FT,Data_Scientist,70000,USD,70000,US,M
2023,SE,FT,Data_Engineer,217000,USD,217000,US,M
2023,SE,FT,Data_Engineer,185000,USD,185000,US,M
2023,SE,FT,Data_Analyst,202800,USD,202800,US,L
2023,SE,FT,Data_Analyst,104300,USD,104300,US,L
2023,SE,FT,Data_Analyst,145000,USD,145000,US,M
2023,SE,FT,Data_Analyst,65000,USD,65000,US,M
2023,SE,FT,Data_Engineer,165000,USD,165000,US,M
2023,SE,FT,Data_Engineer,132300,USD,132300,US,M
2023,SE,FT,Data_Engineer,179170,USD,179170,US,M
2023,SE,FT,Data_Engineer,94300,USD,94300,US,M
2023,SE,FT,Analytics_Engineer,152500,USD,152500,US,M
2023,SE,FT,Analytics_Engineer,116450,USD,116450,US,M
2023,SE,FT,Data_Engineer,247300,USD,247300,US,M
2023,SE,FT,Data_Engineer,133800,USD,133800,US,M
2023,SE,FT,Research_Engineer,203000,USD,203000,US,M
2023,SE,FT,Research_Engineer,133000,USD,133000,US,M
2023,SE,FT,Data_Scientist,150000,USD,150000,US,M
2023,SE,FT,Data_Scientist,120000,USD,120000,US,M
2023,SE,FT,Analytics_Engineer,289800,USD,289800,US,M
2023,SE,FT,Analytics_Engineer,214000,USD,214000,US,M
2023,SE,FT,Analytics_Engineer,179820,USD,179820,US,M
2023,SE,FT,Analytics_Engineer,143860,USD,143860,US,M
2023,SE,FT,Machine_Learning_Engineer,283200,USD,283200,US,M
2023,SE,FT,Machine_Learning_Engineer,188800,USD,188800,US,M
2023,SE,FT,Analytics_Engineer,289800,USD,289800,US,M
2023,SE,FT,Analytics_Engineer,214200,USD,214200,US,M
2023,SE,FT,Data_Engineer,185900,USD,185900,US,M
2023,SE,FT,Data_Engineer,129300,USD,129300,US,M
2023,SE,FT,Data_Engineer,252000,USD,252000,US,M
2023,SE,FT,Data_Engineer,129000,USD,129000,US,M
2023,SE,FT,Data_Engineer,161800,USD,161800,US,M
2023,SE,FT,Data_Engineer,141600,USD,141600,US,M
2023,SE,FT,Machine_Learning_Engineer,342300,USD,342300,US,L
2023,SE,FT,Machine_Learning_Engineer,176100,USD,176100,US,L
2023,SE,FT,Data_Scientist,138784,USD,138784,US,M
2023,SE,FT,Data_Scientist,83270,USD,83270,US,M
2023,SE,FT,Data_Analyst,204500,USD,204500,US,M
2023,SE,FT,Data_Analyst,138900,USD,138900,US,M
2023,SE,FT,Machine_Learning_Engineer,318300,USD,318300,US,M
2023,SE,FT,Machine_Learning_Engineer,212200,USD,212200,US,M
2023,SE,FT,Data_Engineer,95000,USD,95000,US,M
2023,SE,FT,Data_Engineer,75000,USD,75000,US,M
2023,SE,FT,Data_Scientist,195000,USD,195000,US,M
2023,SE,FT,Data_Scientist,160000,USD,160000,US,M
2023,SE,FT,Analytics_Engineer,230000,USD,230000,US,M
2023,SE,FT,Analytics_Engineer,143200,USD,143200,US,M
2023,SE,FT,Data_Engineer,145000,USD,145000,US,M
2023,SE,FT,Data_Engineer,115000,USD,115000,US,M
2023,SE,FT,Data_Analyst,168400,USD,168400,US,M
2023,SE,FT,Data_Analyst,105200,USD,105200,US,M
2023,SE,FT,Applied_Scientist,309400,USD,309400,US,L
2023,SE,FT,Applied_Scientist,159100,USD,159100,US,L
2023,SE,FT,Machine_Learning_Engineer,190000,USD,190000,US,M
2023,SE,FT,Machine_Learning_Engineer,150000,USD,150000,US,M
2023,SE,FT,Analytics_Engineer,150000,USD,150000,US,M
2023,SE,FT,Analytics_Engineer,120000,USD,120000,US,M
2023,SE,FT,Data_Engineer,145000,USD,145000,US,M
2023,SE,FT,Data_Engineer,120000,USD,120000,US,M
2023,SE,FT,Applied_Scientist,222200,USD,222200,US,L
2023,SE,FT,Applied_Scientist,136000,USD,136000,US,L
2023,SE,FT,Data_Analyst,45000,GBP,54685,CF,M
2023,SE,FT,Data_Analyst,35000,GBP,42533,CF,M
2023,SE,FT,Data_Engineer,241000,USD,241000,US,M
2023,SE,FT,Data_Engineer,155000,USD,155000,US,M
2023,SE,FT,Data_Engineer,220000,USD,220000,US,M
2023,SE,FT,Data_Engineer,190000,USD,190000,US,M
2023,SE,FT,Data_Engineer,160000,USD,160000,US,M
2023,SE,FT,Data_Engineer,140000,USD,140000,US,M
2023,SE,FT,Data_Scientist,228000,USD,228000,US,M
2023,SE,FT,Data_Scientist,186000,USD,186000,US,M
2023,SE,FT,Data_Scientist,190000,USD,190000,US,M
2023,SE,FT,Data_Scientist,170000,USD,170000,US,M
2023,SE,FT,Data_Architect,180000,USD,180000,US,M
2023,SE,FT,Data_Architect,115000,USD,115000,US,M
2023,SE,FT,Data_Architect,200000,USD,200000,US,M
2023,SE,FT,Data_Architect,115000,USD,115000,US,M
2023,SE,FT,Data_DevOps_Engineer,50000,EUR,53654,FR,S
2023,SE,FT,Data_Engineer,200000,USD,200000,US,M
2023,SE,FT,Data_Engineer,150000,USD,150000,US,M
2023,SE,FT,Computer_Vision_Engineer,215000,USD,215000,US,M
2023,SE,FT,Computer_Vision_Engineer,170000,USD,170000,US,M
2023,SE,FT,Machine_Learning_Engineer,247500,USD,247500,US,M
2023,SE,FT,Machine_Learning_Engineer,172200,USD,172200,US,M
2023,SE,FT,Data_Scientist,224000,USD,224000,CA,M
2023,SE,FT,Data_Scientist,176000,USD,176000,CA,M
2023,SE,FT,Data_Analyst,120000,USD,120000,US,M
2023,SE,FT,Data_Analyst,75000,USD,75000,US,M
2023,SE,FT,Applied_Data_Scientist,100000,AUD,68318,FI,M
2023,SE,FT,Data_Analyst,140000,USD,140000,US,M
2023,SE,FT,Data_Analyst,120000,USD,120000,US,M
2023,SE,FT,Data_Engineer,128000,USD,128000,US,M
2023,SE,FT,Data_Engineer,81500,USD,81500,US,M
2023,SE,FT,Data_Engineer,145000,USD,145000,US,M
2023,SE,FT,Data_Engineer,115000,USD,115000,US,M
2023,SE,FT,Data_Engineer,185000,USD,185000,US,M
2023,SE,FT,Data_Engineer,140000,USD,140000,US,M
2023,SE,FT,Data_Quality_Analyst,100000,USD,100000,US,M
2023,SE,FT,Data_Quality_Analyst,80000,USD,80000,US,M
2023,SE,FT,Data_Scientist,250000,USD,250000,US,M
2023,SE,FT,Data_Scientist,162500,USD,162500,US,M
2023,SE,FT,Data_Engineer,145000,USD,145000,US,M
2023,SE,FT,Data_Engineer,100000,USD,100000,US,M
2023,SE,FT,Data_Scientist,203500,USD,203500,US,M
2023,SE,FT,Data_Scientist,152000,USD,152000,US,M
2023,SE,FT,Data_Scientist,239000,USD,239000,US,L
2023,SE,FT,Data_Scientist,122900,USD,122900,US,L
2023,SE,FT,Data_Scientist,237000,USD,237000,US,M
2023,SE,FT,Data_Scientist,145000,USD,145000,US,M
2023,SE,FT,Data_Science_Manager,191765,USD,191765,US,M
2023,SE,FT,Data_Science_Manager,134236,USD,134236,US,M
2023,SE,FT,Analytics_Engineer,190000,USD,190000,US,M
2023,SE,FT,Analytics_Engineer,112000,USD,112000,US,M
2023,SE,FT,Data_Analyst,135000,USD,135000,US,M
2023,SE,FT,Data_Analyst,105500,USD,105500,US,M
2023,SE,FT,Research_Engineer,293000,USD,293000,US,M
2023,SE,FT,Research_Engineer,185000,USD,185000,US,M
2023,SE,FT,Data_Analyst,80000,USD,80000,US,M
2023,SE,FT,Data_Analyst,70000,USD,70000,US,M
2023,SE,FT,Data_Engineer,220000,USD,220000,US,M
2023,SE,FT,Data_Engineer,160000,USD,160000,US,M
2023,SE,FT,Data_Scientist,175000,USD,175000,US,M
2023,SE,FT,Data_Scientist,145000,USD,145000,US,M
2023,SE,FT,Data_Analyst,200000,USD,200000,US,M
2023,SE,FT,Data_Analyst,148500,USD,148500,US,M
2023,SE,FT,Data_Scientist,45000,EUR,48289,ES,M
2023,SE,FT,Data_Scientist,36000,EUR,38631,ES,M
2023,SE,FT,Data_Engineer,240500,USD,240500,US,L
2023,SE,FT,Data_Engineer,123700,USD,123700,US,L
2023,SE,FT,Analytics_Engineer,152900,USD,152900,US,M
2023,SE,FT,Analytics_Engineer,117100,USD,117100,US,M
2023,SE,FT,Analytics_Engineer,173000,USD,173000,US,M
2023,SE,FT,Analytics_Engineer,113000,USD,113000,US,M
2023,SE,FT,Applied_Scientist,260000,USD,260000,US,L
2023,SE,FT,Applied_Scientist,136000,USD,136000,US,L
2023,SE,FT,Applied_Scientist,260000,USD,260000,US,L
2023,SE,FT,Applied_Scientist,136000,USD,136000,US,L
2023,SE,FT,Research_Scientist,130000,USD,130000,US,M
2023,SE,FT,Research_Scientist,110000,USD,110000,US,M
2023,SE,FT,Applied_Scientist,205000,USD,205000,US,M
2023,SE,FT,Applied_Scientist,184000,USD,184000,US,M
2023,SE,FT,Data_Analyst,149500,USD,149500,US,M
2023,SE,FT,Data_Analyst,127075,USD,127075,US,M
2023,SE,FT,Data_Scientist,195000,USD,195000,US,M
2023,SE,FT,Data_Scientist,160000,USD,160000,US,M
2023,SE,FT,Data_Engineer,219535,USD,219535,US,M
2023,SE,FT,Data_Engineer,146115,USD,146115,US,M
2023,SE,FT,Data_Scientist,170000,USD,170000,US,M
2023,SE,FT,Data_Scientist,135000,USD,135000,US,M
2023,SE,FT,Data_Scientist,175000,USD,175000,US,M
2023,SE,FT,Data_Scientist,145000,USD,145000,US,M
2023,SE,FT,Data_Scientist,199000,USD,199000,US,M
2023,SE,FT,Data_Scientist,162000,USD,162000,US,M
2023,SE,FT,Applied_Scientist,222200,USD,222200,US,L
2023,SE,FT,Applied_Scientist,136000,USD,136000,US,L
2023,SE,FT,Data_Analyst,187000,USD,187000,US,M
2023,SE,FT,Data_Analyst,128000,USD,128000,US,M
2023,SE,FT,Research_Scientist,210000,USD,210000,US,M
2023,SE,FT,Research_Scientist,136000,USD,136000,US,M
2023,SE,FT,Data_Scientist,175000,USD,175000,US,M
2023,SE,FT,Data_Scientist,100000,USD,100000,US,M
2023,SE,FT,Data_Engineer,179000,USD,179000,US,M
2023,SE,FT,Data_Engineer,109000,USD,109000,US,M
2023,SE,FT,Data_Scientist,245000,USD,245000,US,M
2023,SE,FT,Data_Scientist,180000,USD,180000,US,M
2023,SE,FT,Data_Analyst,142000,USD,142000,US,M
2023,SE,FT,Data_Analyst,75000,USD,75000,US,M
2023,SE,FT,Data_Manager,198800,USD,198800,US,M
2023,SE,FT,Data_Manager,105200,USD,105200,US,M
2023,SE,FT,Data_Analyst,125000,USD,125000,US,M
2023,SE,FT,Data_Analyst,112000,USD,112000,US,M
2023,SE,FT,Data_Scientist,210000,USD,210000,US,M
2023,SE,FT,Data_Scientist,155000,USD,155000,US,M
2023,SE,FT,Data_Manager,115000,USD,115000,US,M
2023,SE,FT,Data_Manager,86000,USD,86000,US,M
2023,SE,FT,Data_Scientist,165000,USD,165000,US,M
2023,SE,FT,Data_Scientist,140000,USD,140000,US,M
2023,SE,FT,Data_Analyst,139000,USD,139000,US,M
2023,SE,FT,Data_Analyst,106000,USD,106000,US,M
2023,SE,FL,Machine_Learning_Researcher,50000,USD,50000,UA,S
2023,SE,FT,Data_Architect,250500,USD,250500,US,M
2023,SE,FT,Data_Architect,159500,USD,159500,US,M
2023,SE,FT,Data_Engineer,145000,USD,145000,US,M
2023,SE,FT,Data_Engineer,115000,USD,115000,US,M
2023,SE,FT,Data_Analyst,140000,USD,140000,US,M
2023,SE,FT,Data_Analyst,120000,USD,120000,US,M
2023,SE,FT,Data_Analyst,175000,USD,175000,CA,M
2023,SE,FT,Data_Analyst,135000,USD,135000,CA,M
2023,SE,FT,Machine_Learning_Engineer,257000,USD,257000,US,M
2023,SE,FT,Machine_Learning_Engineer,147000,USD,147000,US,M
2023,SE,FT,Data_Engineer,222000,USD,222000,US,M
2023,SE,FT,Data_Engineer,175000,USD,175000,US,M
2023,SE,FT,Data_Scientist,203000,USD,203000,US,M
2023,SE,FT,Data_Scientist,133200,USD,133200,US,M
2023,SE,FT,Data_Engineer,221000,USD,221000,US,M
2023,SE,FT,Data_Engineer,147000,USD,147000,US,M
2023,SE,FT,Data_Quality_Analyst,100000,USD,100000,US,M
2023,SE,FT,Data_Quality_Analyst,80000,USD,80000,US,M
2023,SE,FT,Data_Scientist,185900,USD,185900,US,M
2023,SE,FT,Data_Scientist,129300,USD,129300,US,M
2023,SE,FT,Data_Scientist,238000,USD,238000,US,M
2023,SE,FT,Data_Scientist,156000,USD,156000,US,M
2023,SE,FT,Machine_Learning_Engineer,304000,USD,304000,US,M
2023,SE,FT,Machine_Learning_Engineer,199000,USD,199000,US,M
2023,SE,FT,Data_Engineer,150000,USD,150000,US,M
2023,SE,FT,Data_Engineer,130000,USD,130000,US,M
2023,SE,FT,Data_Scientist,140000,USD,140000,US,M
2023,SE,FT,Data_Scientist,110000,USD,110000,US,M
2023,SE,FT,Data_Engineer,240000,USD,240000,US,M
2023,SE,FT,Data_Engineer,183600,USD,183600,US,M
2023,SE,FT,Data_Engineer,250000,USD,250000,US,M
2023,SE,FT,Data_Engineer,150000,USD,150000,US,M
2023,SE,FT,Data_Analytics_Manager,160000,USD,160000,US,M
2023,SE,FT,Data_Analytics_Manager,120000,USD,120000,US,M
2023,SE,FT,Machine_Learning_Engineer,289076,USD,289076,US,M
2023,SE,FT,Machine_Learning_Engineer,202353,USD,202353,US,M
2023,SE,FT,Data_Engineer,145000,USD,145000,US,M
2023,SE,FT,Data_Engineer,120000,USD,120000,US,M
2023,SE,FT,Data_Analyst,155000,USD,155000,US,M
2023,SE,FT,Data_Analyst,106000,USD,106000,US,M
2023,SE,FT,Data_Engineer,200000,USD,200000,US,M
2023,SE,FT,Data_Engineer,160000,USD,160000,US,M
2023,SE,FT,Data_Scientist,157750,USD,157750,US,M
2023,SE,FT,Data_Scientist,104650,USD,104650,US,M
2023,SE,FT,Data_Scientist,45000,EUR,48289,ES,M
2023,SE,FT,Data_Scientist,36000,EUR,38631,ES,M
2023,SE,FT,Data_Analyst,105000,USD,105000,US,M
2023,SE,FT,Data_Analyst,90000,USD,90000,US,M
2023,SE,FT,Analytics_Engineer,179820,USD,179820,US,M
2023,SE,FT,Analytics_Engineer,143860,USD,143860,US,M
2023,SE,FT,Data_Analyst,135000,USD,135000,US,M
2023,SE,FT,Data_Analyst,105500,USD,105500,US,M
2023,SE,FT,Machine_Learning_Engineer,241000,USD,241000,US,M
2023,SE,FT,Machine_Learning_Engineer,181000,USD,181000,US,M
2023,SE,FT,Data_Scientist,252000,USD,252000,US,M
2023,SE,FT,Data_Scientist,154000,USD,154000,US,M
2023,SE,FT,Data_Scientist,191765,USD,191765,US,M
2023,SE,FT,Data_Scientist,134236,USD,134236,US,M
2023,SE,FT,Data_Scientist,175000,USD,175000,US,M
2023,SE,FT,Data_Scientist,145000,USD,145000,US,M
2023,SE,FT,Data_Scientist,237000,USD,237000,US,M
2023,SE,FT,Data_Scientist,145000,USD,145000,US,M
2023,SE,FT,Data_Analyst,80000,USD,80000,US,M
2023,SE,FT,Data_Analyst,70000,USD,70000,US,M
2023,SE,FT,Data_Engineer,146000,USD,146000,US,M
2023,SE,FT,Data_Engineer,75000,USD,75000,US,M
2023,SE,FT,Machine_Learning_Engineer,170000,USD,170000,US,M
2023,SE,FT,Machine_Learning_Engineer,130000,USD,130000,US,M
2023,SE,FT,Data_Analyst,208450,USD,208450,US,M
2023,SE,FT,Data_Analyst,170550,USD,170550,US,M
2023,SE,FT,Machine_Learning_Engineer,125000,USD,125000,US,M
2023,SE,FT,Machine_Learning_Engineer,100000,USD,100000,US,M
2023,SE,FT,Data_Scientist,200000,USD,200000,US,M
2023,SE,FT,Data_Scientist,170000,USD,170000,US,M
2023,SE,FT,Data_Scientist,171250,USD,171250,IE,M
2023,SE,FT,Data_Scientist,113750,USD,113750,IE,M
2023,SE,FT,Applied_Scientist,222200,USD,222200,US,L
2023,SE,FT,Applied_Scientist,136000,USD,136000,US,L
2023,SE,FT,Applied_Scientist,260000,USD,260000,US,L
2023,SE,FT,Applied_Scientist,136000,USD,136000,US,L
2023,SE,FT,Data_Analyst,153600,USD,153600,US,M
2023,SE,FT,Data_Analyst,100500,USD,100500,US,M
2023,SE,FT,Applied_Scientist,205000,USD,205000,US,M
2023,SE,FT,Applied_Scientist,184000,USD,184000,US,M
2023,SE,FT,Machine_Learning_Engineer,115000,USD,115000,CA,M
2023,SE,FT,Machine_Learning_Engineer,95000,USD,95000,CA,M
2023,SE,FT,Data_Engineer,203100,USD,203100,US,M
2023,SE,FT,Data_Engineer,114500,USD,114500,US,M
2023,SE,FT,Data_Engineer,252000,USD,252000,US,M
2023,SE,FT,Data_Engineer,129000,USD,129000,US,M
2023,SE,FT,Data_Engineer,160000,USD,160000,US,M
2023,SE,FT,Data_Engineer,130000,USD,130000,US,M
2023,SE,FT,Data_Scientist,258000,USD,258000,CA,M
2023,SE,FT,Data_Scientist,190000,USD,190000,CA,M
2023,SE,FT,Data_Scientist,170000,USD,170000,US,M
2023,SE,FT,Data_Scientist,135000,USD,135000,US,M
2023,SE,FT,Data_Scientist,195000,USD,195000,US,M
2023,SE,FT,Data_Scientist,160000,USD,160000,US,M
2023,SE,FT,Data_Analyst,100000,USD,100000,US,M
2023,SE,FT,Data_Analyst,80000,USD,80000,US,M
2023,SE,FT,Data_Engineer,223250,USD,223250,US,M
2023,SE,FT,Data_Engineer,178600,USD,178600,US,M
2023,SE,FT,Data_Scientist,297300,USD,297300,US,M
2023,SE,FT,Data_Scientist,198200,USD,198200,US,M
2023,SE,FT,Data_Scientist,200000,USD,200000,US,M
2023,SE,FT,Data_Scientist,170000,USD,170000,US,M
2023,SE,FT,Data_Scientist,317070,USD,317070,US,M
2023,SE,FT,Data_Scientist,170730,USD,170730,US,M
2023,SE,FT,Data_Engineer,128000,USD,128000,US,M
2023,SE,FT,Data_Engineer,81500,USD,81500,US,M
2023,SE,FT,AI_Developer,108000,USD,108000,UA,M
2023,SE,FT,AI_Developer,60000,USD,60000,UA,M
2023,SE,FT,Data_Engineer,171250,USD,171250,US,M
2023,SE,FT,Data_Engineer,113750,USD,113750,US,M
2023,SE,FT,Data_Engineer,165000,USD,165000,US,M
2023,SE,FT,Data_Engineer,132300,USD,132300,US,M
2023,SE,FT,Data_Scientist,225000,USD,225000,US,M
2023,SE,FT,Data_Scientist,175000,USD,175000,US,M
2023,SE,FT,Data_Engineer,230000,USD,230000,US,M
2023,SE,FT,Data_Engineer,124500,USD,124500,US,M
2023,SE,FT,Machine_Learning_Engineer,247500,USD,247500,US,M
2023,SE,FT,Machine_Learning_Engineer,172200,USD,172200,US,M
2023,SE,FT,Data_Analyst,175000,USD,175000,US,M
2023,SE,FT,Data_Analyst,145000,USD,145000,US,M
2023,SE,FT,Data_Analyst,148700,USD,148700,US,M
2023,SE,FT,Data_Analyst,125600,USD,125600,US,M
2023,SE,FT,Data_Engineer,145000,USD,145000,US,M
2023,SE,FT,Data_Engineer,115000,USD,115000,US,M
2023,SE,FT,Research_Scientist,200000,USD,200000,US,M
2023,SE,FT,Research_Scientist,150000,USD,150000,US,M
